Registration Number,Predicted GPA By Model,Subjects,Required Grades,Required Term-End Marks
23BAI10726,6.301040236886749,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'B', 'A', 'A', 'B']","[80.67, 82.67, 91.33, 57.33, 90.67]"
23BAI10727,7.486159878359994,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'A', 'A', 'A']","[56.83, 64.83, 78.83, 86.83, 82.83]"
23BAI10728,7.652597053039984,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'S', 'A', 'A']","[93.67, 53.67, 72.33, 81.67, 79.67]"
23BAI10729,5.400572662531711,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'B', 'A', 'A', 'A']","[72.5, 89.17, 93.83, 79.83, 67.83]"
23BAI10730,6.775508688987562,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'S', 'A', 'B', 'S']","[80.5, 83.83, 63.17, 76.5, 87.83]"
23BAI10731,6.345188653672731,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'S', 'A', 'S', 'A']","[88.17, 76.83, 62.17, 88.83, 88.17]"
23BAI10732,5.2162836255012754,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'A', 'S', 'A']","[88.5, 58.5, 54.5, 85.17, 94.5]"
23BAI10733,7.513816387081295,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'B', 'S', 'A']","[81.5, 67.5, 90.83, 86.17, 77.5]"
23BAI10734,6.234530917328319,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'S', 'B', 'S', 'A']","[69.83, 88.5, 79.17, 96.5, 69.83]"
23BAI10735,6.3754187920607155,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'B', 'B', 'A']","[92.33, 85.67, 79.0, 91.0, 65.67]"
23BAI10736,7.867930830387261,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'A', 'A', 'A']","[80.17, 65.5, 53.5, 89.5, 79.5]"
23BAI10737,6.184537326874661,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'S', 'S', 'B', 'A']","[74.0, 79.33, 77.33, 90.0, 76.67]"
23BAI10738,8.293238177234535,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'S', 'S', 'A', 'S']","[78.67, 99.33, 99.33, 82.67, 83.33]"
23BAI10739,7.061252785523831,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'S', 'B', 'S']","[86.33, 94.33, 81.0, 75.67, 75.0]"
23BAI10740,8.39330123509409,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'A', 'S', 'S', 'S']","[90.83, 73.5, 86.17, 98.17, 94.17]"
23BAI10741,8.431110949442836,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'A', 'S', 'S']","[76.5, 91.83, 77.83, 80.5, 80.5]"
23BAI10742,9.035660702383687,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'S', 'A', 'S']","[75.33, 61.33, 100.0, 57.33, 84.0]"
23BAI10743,8.043063461825483,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'B', 'A', 'A']","[93.0, 59.0, 88.33, 65.0, 85.0]"
23BAI10744,7.422194718933465,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'S', 'S', 'A']","[85.0, 55.0, 83.67, 81.67, 75.0]"
23BAI10745,7.0938234125990185,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'B', 'A', 'B', 'A']","[71.17, 83.83, 78.5, 91.83, 58.5]"
23BAI10746,6.325049069699642,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'B', 'B', 'A']","[84.5, 78.5, 79.83, 91.83, 74.5]"
23BAI10747,4.884421647073428,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'B', 'S', 'A', 'S']","[65.83, 89.17, 98.5, 87.83, 86.5]"
23BAI10748,7.247031599762475,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'S', 'S', 'A']","[97.0, 77.0, 67.67, 89.67, 67.0]"
23BAI10749,7.200205396616133,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'A', 'S', 'A', 'S']","[86.83, 57.5, 78.17, 65.5, 88.17]"
23BAI10750,6.638950233203816,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'B', 'A', 'S', 'B']","[95.83, 85.17, 87.83, 74.5, 81.17]"
23BAI10751,5.367256176420338,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'A', 'S', 'A', 'A']","[75.17, 67.83, 98.5, 75.83, 89.83]"
23BAI10752,7.347931456499881,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'B', 'S', 'S']","[66.67, 90.67, 82.0, 83.33, 89.33]"
23BAI10753,6.748323054478629,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'B', 'B', 'A']","[73.67, 75.67, 85.0, 81.0, 77.67]"
23BAI10754,4.949587162063014,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'S', 'A', 'A']","[63.5, 59.5, 98.17, 53.5, 83.5]"
23BAI10755,7.126147878566219,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'A', 'A', 'B']","[99.5, 60.83, 82.83, 84.83, 92.17]"
23BAI10756,7.408768852242983,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'S', 'A', 'A']","[85.67, 89.0, 87.67, 65.0, 99.0]"
23BAI10757,7.478248053424879,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'A', 'B', 'A']","[70.83, 56.17, 68.17, 73.5, 74.17]"
23BAI10758,7.254048782805292,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'S', 'S', 'A', 'A']","[72.5, 78.5, 90.5, 55.83, 93.83]"
23BAI10759,8.190670568168363,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'S', 'S', 'B']","[98.83, 88.83, 91.5, 81.5, 86.17]"
23BAI10760,7.003643419956541,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'S', 'S', 'S']","[99.67, 93.67, 96.33, 98.33, 84.33]"
23BAI10761,6.48421426463577,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'B', 'A', 'S']","[70.5, 54.5, 75.83, 94.5, 81.17]"
23BAI10762,7.327203573574596,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'S', 'B', 'S']","[99.67, 53.67, 76.33, 75.0, 86.33]"
23BAI10763,6.548305769909421,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'S', 'A', 'A']","[95.67, 73.67, 88.33, 87.67, 55.67]"
23BAI10764,6.830913071473092,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'S', 'S', 'S']","[73.33, 65.33, 78.0, 78.0, 80.0]"
23BAI10765,7.48768072183965,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'A', 'A', 'S']","[69.5, 73.5, 99.5, 63.5, 72.17]"
23BAI10766,4.520632181725132,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'A', 'B', 'B', 'A']","[84.67, 73.33, 76.67, 74.67, 99.33]"
23BAI10767,8.449961228192853,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'B', 'A', 'S', 'S']","[55.17, 84.5, 67.17, 77.83, 83.83]"
23BAI10768,5.964257288199803,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'B', 'S', 'A', 'S']","[66.83, 92.17, 71.5, 88.83, 97.5]"
23BAI10769,7.749991599554472,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'S', 'A', 'B', 'A']","[88.67, 97.33, 96.67, 74.0, 70.67]"
23BAI10770,7.534816098191437,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'S', 'A', 'S', 'S']","[93.0, 97.0, 76.33, 87.0, 91.0]"
23BAI10771,7.775843683207542,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'S', 'A', 'A', 'S']","[80.5, 79.83, 61.17, 63.17, 89.83]"
23BAI10772,6.159322700382887,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'B', 'B', 'B', 'B']","[85.83, 76.5, 92.5, 88.5, 84.5]"
23BAI10773,7.14130134872177,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'B', 'S', 'S', 'S']","[95.5, 82.83, 76.17, 98.17, 98.17]"
23BAI10774,5.104797167250432,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'S', 'A', 'S']","[77.83, 81.17, 93.83, 81.17, 99.83]"
23BAI10775,6.539341781744922,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'B', 'A', 'A', 'S']","[79.33, 80.67, 89.33, 57.33, 96.0]"
23BAI10776,8.09264903145596,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'S', 'A', 'S', 'S']","[98.67, 71.33, 62.67, 83.33, 99.33]"
23BAI10777,6.7348619056127434,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'B', 'A', 'A', 'S']","[73.67, 87.67, 76.33, 56.33, 79.0]"
23BAI10778,6.746391301407831,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'B', 'B', 'S', 'A']","[78.5, 87.83, 75.83, 83.17, 68.5]"
23BAI10779,5.48344406383481,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'A', 'S', 'S']","[99.17, 73.17, 69.17, 97.83, 87.83]"
23BAI10780,6.3188771372653,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'A', 'S', 'A', 'S']","[85.0, 91.67, 84.33, 93.67, 94.33]"
23BAI10781,5.5065274569363005,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'B', 'S', 'S']","[84.33, 96.33, 87.67, 87.0, 75.0]"
23BAI10782,7.347257608470343,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'B', 'S', 'A', 'A']","[55.67, 87.0, 88.33, 69.67, 79.67]"
23BAI10783,7.67789071662284,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'S', 'A', 'A']","[75.5, 86.83, 69.5, 72.83, 70.83]"
23BAI10784,6.78802959456812,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'A', 'A', 'S', 'A']","[76.17, 82.83, 66.83, 87.5, 58.83]"
23BAI10785,6.855459373839385,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'A', 'S', 'B', 'A']","[91.5, 94.17, 76.83, 85.5, 70.17]"
23BAI10786,7.574591009399208,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'A', 'S', 'A', 'A']","[73.83, 74.5, 81.17, 60.5, 92.5]"
23BAI10787,7.546457536525444,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'B', 'S', 'A']","[57.17, 61.17, 84.5, 77.83, 91.17]"
23BAI10788,6.852233302256017,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'S', 'S', 'A', 'A']","[83.5, 68.17, 98.17, 93.5, 67.5]"
23BAI10789,6.601454974661584,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'S', 'B', 'S']","[83.0, 75.0, 89.67, 84.33, 87.67]"
23BAI10790,7.831815201799808,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'S', 'A', 'B', 'A']","[78.0, 94.67, 92.0, 81.33, 82.0]"
23BAI10791,8.015641449004905,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'A', 'A', 'S', 'A']","[82.83, 69.5, 65.5, 80.17, 79.5]"
23BAI10792,7.850091575120565,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'S', 'S', 'S', 'S']","[53.67, 80.33, 74.33, 94.33, 84.33]"
23BAI10793,6.1689173174475265,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'B', 'A', 'B', 'S']","[83.83, 90.5, 55.17, 74.5, 77.83]"
23BAI10794,7.2133628891624495,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'S', 'S', 'S']","[54.33, 74.33, 99.0, 83.0, 95.0]"
23BAI10795,7.402968669449905,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'S', 'B', 'A', 'A']","[60.67, 89.33, 84.0, 78.67, 88.67]"
23BAI10796,6.769286220476301,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'B', 'S', 'S', 'A']","[80.0, 76.0, 85.33, 81.33, 72.67]"
23BAI10797,7.300893057334458,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'S', 'A', 'S']","[68.33, 56.33, 81.0, 66.33, 85.0]"
23BAI10798,5.566872507644759,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'B', 'S', 'B', 'A']","[81.67, 77.0, 92.33, 81.0, 81.67]"
23BAI10799,5.455846358378608,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'B', 'B', 'B']","[79.0, 72.33, 87.67, 85.67, 87.67]"
23BAI10800,7.617540802540351,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'S', 'A', 'S']","[92.33, 54.33, 79.0, 68.33, 79.0]"
23BAI10801,7.496560890487999,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'A', 'A', 'S']","[94.5, 60.5, 82.5, 72.5, 77.17]"
23BAI10802,7.835061481674737,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'A', 'S', 'B']","[98.83, 92.17, 56.17, 88.83, 75.5]"
23BAI10803,8.186567339258488,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'A', 'A', 'S']","[60.5, 82.5, 56.5, 60.5, 75.17]"
23BAI10804,6.276638356581177,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'S', 'A', 'S']","[88.67, 84.0, 96.67, 86.0, 90.67]"
23BAI10805,6.6086766308904314,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'B', 'B', 'S', 'A']","[80.33, 88.33, 82.33, 81.67, 81.0]"
23BAI10806,7.259156623294194,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'S', 'A', 'A', 'A']","[91.67, 91.0, 70.33, 88.33, 60.33]"
23BAI10807,8.541779827456102,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'S', 'A', 'A']","[56.83, 96.83, 83.5, 68.83, 74.83]"
23BAI10808,7.537007620777562,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'B', 'S', 'S']","[89.17, 90.5, 83.83, 95.17, 83.17]"
23BAI10809,5.896143370870411,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'B', 'A', 'B', 'A']","[77.83, 79.17, 59.83, 93.17, 81.83]"
23BAI10810,6.297916989174047,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'A', 'S', 'B']","[63.33, 57.33, 71.33, 76.0, 78.67]"
23BAI10811,7.636764587183444,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'B', 'A', 'S', 'A']","[89.83, 75.83, 82.5, 85.17, 70.5]"
23BAI10812,7.101564036234826,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'B', 'A', 'A', 'S']","[75.83, 75.17, 75.83, 55.83, 82.5]"
23BAI10813,5.147320662530616,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'S', 'S', 'B', 'S']","[81.0, 97.67, 91.67, 86.33, 75.67]"
23BAI10814,6.578534703679725,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'S', 'B', 'S', 'B']","[78.67, 80.0, 90.67, 94.0, 90.67]"
23BAI10815,8.05268211598033,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'A', 'A', 'S']","[85.33, 60.67, 56.67, 82.67, 73.33]"
23BAI10816,7.96412590941849,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'S', 'S', 'S', 'A']","[73.67, 79.0, 71.0, 79.0, 54.33]"
23BAI10817,7.669412139313391,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'B', 'A', 'S', 'A']","[77.5, 86.17, 80.83, 79.5, 90.83]"
23BAI10818,7.215056468583401,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'B', 'S', 'S']","[85.83, 61.17, 80.5, 91.83, 85.83]"
23BAI10819,7.298170897203597,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'B', 'A', 'S']","[84.83, 60.83, 78.17, 78.83, 77.5]"
23BAI10820,6.102505944705703,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'S', 'B', 'A', 'A']","[80.67, 80.0, 84.67, 57.33, 89.33]"
23BAI10821,8.230311073725511,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'A', 'S', 'A']","[85.33, 66.67, 64.67, 87.33, 62.67]"
23BAI10822,6.753520725592472,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'B', 'S', 'A', 'S']","[98.17, 86.83, 82.17, 87.5, 86.17]"
23BAI10823,6.478665767593856,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'A', 'A', 'A', 'A']","[78.17, 78.83, 92.83, 54.83, 60.83]"
23BAI10824,5.177099093089355,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'A', 'A', 'S', 'A']","[84.67, 81.33, 99.33, 94.0, 95.33]"
23BAI10825,6.855748297367997,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'S', 'S', 'A']","[77.5, 67.5, 98.17, 88.17, 87.5]"
23BAI10826,7.730721860798504,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'S', 'S', 'S', 'A']","[78.83, 74.17, 68.17, 78.17, 89.5]"
23BAI10827,8.052471692884552,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'S', 'A', 'S', 'B']","[55.67, 80.33, 65.67, 92.33, 81.0]"
23BAI10828,7.461151187152917,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'B', 'A', 'A']","[98.17, 54.17, 87.5, 76.17, 94.17]"
23BAI10829,6.975514520708778,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'B', 'S', 'S', 'S']","[63.83, 83.17, 84.5, 90.5, 82.5]"
23BAI10830,6.489549132941087,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'A', 'S', 'A']","[63.67, 89.67, 71.67, 80.33, 67.67]"
23BAI10831,8.46559621060574,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'A', 'S', 'A', 'A']","[88.33, 65.0, 71.67, 55.0, 71.0]"
23BAI10832,6.655567824007266,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'S', 'B', 'A', 'A']","[57.67, 80.33, 93.0, 85.67, 87.67]"
23BAI10833,8.037490583373495,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'S', 'A', 'B', 'S']","[75.5, 79.5, 64.83, 92.17, 95.5]"
23BAI10834,5.568613452840721,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'B', 'B', 'A', 'S']","[84.67, 84.67, 90.67, 99.33, 98.0]"
23BAI10835,6.387499753664435,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'B', 'B', 'S']","[61.0, 57.0, 78.33, 90.33, 95.67]"
23BAI10836,7.172925109838688,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'A', 'B', 'S']","[90.5, 71.83, 83.83, 81.17, 88.5]"
23BAI10837,6.862551979328693,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'B', 'S', 'A', 'S']","[93.17, 86.5, 75.83, 55.17, 93.83]"
23BAI10838,7.717973149681485,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'S', 'A', 'A']","[81.83, 61.17, 73.83, 81.17, 93.17]"
23BAI10839,6.303388334050389,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'B', 'A', 'S']","[67.33, 95.33, 80.67, 85.33, 92.0]"
23BAI10840,4.272622733111822,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'B', 'A', 'A', 'B']","[89.67, 76.33, 75.0, 59.0, 90.33]"
23BAI10841,7.950557486783991,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'S', 'S', 'S', 'B']","[88.17, 92.17, 86.17, 90.17, 84.83]"
23BAI10842,7.352815903748827,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'S', 'A', 'A']","[74.67, 56.67, 89.33, 88.67, 98.67]"
23BAI10843,6.232924807595556,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'B', 'B', 'A', 'B']","[93.0, 88.33, 78.33, 91.0, 76.33]"
23BAI10844,6.062341532235855,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'A', 'A', 'B']","[88.5, 68.5, 56.5, 84.5, 77.83]"
23BAI10845,6.691209847398829,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'B', 'A', 'A']","[89.17, 56.5, 73.83, 96.5, 96.5]"
23BAI10846,7.124011090808571,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'A', 'A', 'S', 'A']","[75.17, 53.83, 61.83, 80.5, 59.83]"
23BAI10847,6.0471665088451,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'A', 'S', 'A']","[88.0, 67.33, 69.33, 98.0, 99.33]"
23BAI10848,5.919179069115921,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'S', 'A', 'B']","[69.5, 79.5, 70.17, 85.5, 80.83]"
23BAI10849,7.281592337066937,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'S', 'A', 'A', 'S']","[95.33, 85.33, 80.67, 68.67, 87.33]"
23BAI10850,5.669524956036511,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'B', 'S', 'A', 'A']","[97.17, 80.5, 87.83, 61.17, 77.17]"
23BAI10851,6.415679055983675,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'A', 'A', 'B']","[83.17, 62.5, 76.5, 72.5, 87.83]"
23BAI10852,6.76434273365905,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'A', 'B', 'A']","[85.33, 72.67, 68.67, 84.0, 94.67]"
23BAI10853,6.609645769121798,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'S', 'S', 'B']","[92.17, 75.5, 98.17, 88.17, 86.83]"
23BAI10854,5.685766188925473,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'A', 'B', 'A']","[54.0, 70.0, 100.0, 85.33, 74.0]"
23BAI10855,7.296182495887123,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'S', 'B', 'S', 'A']","[72.83, 91.5, 74.17, 97.5, 80.83]"
23BAI10856,9.311921489091844,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'S', 'A', 'S', 'S']","[81.5, 75.5, 92.83, 67.5, 77.5]"
23BAI10857,7.054633170221195,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'B', 'S', 'B']","[94.67, 84.67, 84.0, 81.33, 76.0]"
23BAI10858,7.002341162135913,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'A', 'A', 'A', 'B']","[79.83, 84.5, 68.5, 58.5, 77.83]"
23BAI10859,7.132246219370215,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'S', 'A', 'A', 'A']","[98.17, 74.17, 87.5, 79.5, 99.5]"
23BAI10860,8.057631442671074,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'S', 'A', 'S', 'S']","[82.33, 69.67, 97.0, 89.67, 87.67]"
23BAI10861,6.581001246320242,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'A', 'A', 'A']","[77.33, 99.33, 85.33, 85.33, 59.33]"
23BAI10862,5.615708509514077,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'S', 'B', 'A']","[81.17, 75.17, 87.83, 74.5, 87.17]"
23BAI10863,7.048028995660922,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'S', 'B', 'A', 'S']","[84.5, 76.5, 77.17, 57.83, 70.5]"
23BAI10864,8.936401048677434,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'S', 'A', 'S', 'S']","[71.0, 87.0, 68.33, 83.0, 79.0]"
23BAI10865,7.172992487049266,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'A', 'A', 'A', 'S']","[73.83, 54.5, 72.5, 54.5, 93.17]"
23BAI10866,6.134521038658459,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'S', 'B', 'A', 'A']","[81.67, 69.0, 89.67, 56.33, 56.33]"
23BAI10867,7.186408783285245,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'A', 'S', 'A', 'B']","[76.33, 55.0, 97.67, 69.0, 90.33]"
23BAI10868,5.1086374879915635,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'B', 'S', 'A']","[95.83, 83.17, 78.5, 89.83, 55.17]"
23BAI10869,7.60035384989469,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'A', 'S', 'S']","[65.67, 79.67, 99.67, 86.33, 96.33]"
23BAI10870,8.24313079685331,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'S', 'S', 'A', 'A']","[90.0, 78.0, 72.0, 67.33, 81.33]"
23BAI10871,7.90376435731671,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'B', 'S', 'A', 'A']","[78.0, 87.33, 90.67, 64.0, 82.0]"
23BAI10872,6.817364562866102,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'A', 'A', 'S']","[95.33, 85.33, 99.33, 93.33, 80.0]"
23BAI10873,5.71213357491891,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'S', 'A', 'A', 'S']","[86.17, 89.5, 94.83, 82.83, 81.5]"
23BAI10874,5.288832778032631,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'A', 'A', 'A']","[90.5, 71.83, 91.83, 81.83, 87.83]"
23BAI10875,6.185202750247534,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'A', 'S', 'A', 'A']","[93.0, 63.67, 80.33, 83.67, 61.67]"
